Id,Rule Name,Product,Severity,Status,Confidence,Category,Is Pro Rule,Semgrep Autotriage Result,Semgrep Autotriage Reason,Ai Impact,Ai Exploit Conditions,Semgrep File Risk Tag,Repository Name,Repository Url,Line Of Code Url,Semgrep Platform Link,Created At,Last Opened At,Branch,Triaged At,Triage Comment,Triage Reason,Rule Description
787196495,python.fastapi.db.generic-sql-fastapi.generic-sql-fastapi,Code,Critical,Open,High,security,False,,,,,,local_scan/modern-software-dev-assignments/week6,https://github.com/hashjenny/modern-software-dev-assignments,https://github.com/hashjenny/modern-software-dev-assignments/blob/d58707af1529e326f5eff594d1f07e0b44f56e7b/week6/backend/app/routers/action_items.py#L31,https://semgrep.dev/orgs/huangxudong717_personal_org/findings/787196495,2026-05-12 02:09:42.043916,2026-05-12 02:09:42.033257,refs/heads/master,,,,"Untrusted input might be used to build a database query, which can lead to a SQL injection vulnerability. An attacker can execute malicious SQL statements and gain unauthorized access to sensitive data, modify, delete data, or execute arbitrary system commands. The driver API has the ability to bind parameters to the query in a safe way. Make sure not to dynamically create SQL queries from user-influenced inputs. If you cannot avoid this, either escape the data properly or create an allowlist to check the value."
787196494,python.fastapi.db.generic-sql-fastapi.generic-sql-fastapi,Code,Critical,Open,High,security,False,,,,,,local_scan/modern-software-dev-assignments/week6,https://github.com/hashjenny/modern-software-dev-assignments,https://github.com/hashjenny/modern-software-dev-assignments/blob/d58707af1529e326f5eff594d1f07e0b44f56e7b/week6/backend/app/routers/notes.py#L33,https://semgrep.dev/orgs/huangxudong717_personal_org/findings/787196494,2026-05-12 02:09:42.043899,2026-05-12 02:09:42.033251,refs/heads/master,,,,"Untrusted input might be used to build a database query, which can lead to a SQL injection vulnerability. An attacker can execute malicious SQL statements and gain unauthorized access to sensitive data, modify, delete data, or execute arbitrary system commands. The driver API has the ability to bind parameters to the query in a safe way. Make sure not to dynamically create SQL queries from user-influenced inputs. If you cannot avoid this, either escape the data properly or create an allowlist to check the value."
787196493,python.fastapi.os.tainted-os-command-stdlib-fastapi-secure-default.tainted-os-command-stdlib-fastapi-secure-default,Code,High,Open,High,security,False,,,,,,local_scan/modern-software-dev-assignments/week6,https://github.com/hashjenny/modern-software-dev-assignments,https://github.com/hashjenny/modern-software-dev-assignments/blob/d58707af1529e326f5eff594d1f07e0b44f56e7b/week6/backend/app/routers/notes.py#L97,https://semgrep.dev/orgs/huangxudong717_personal_org/findings/787196493,2026-05-12 02:09:42.043881,2026-05-12 02:09:42.033243,refs/heads/master,,,,"Untrusted input might be injected into a command executed by the application, which can lead to a command injection vulnerability. An attacker can execute arbitrary commands, potentially gaining complete control of the system.
To prevent this vulnerability, avoid executing OS commands with user input. If this is unavoidable, validate and sanitize the input, and use safe methods for executing the commands.
Untrusted input in a command can lead to command injection,
allowing attackers to execute arbitrary commands and gain
control of the system. To prevent this:

1. Avoid direct command execution: Don't run OS commands
with user input directly.
2. Validate and sanitize input: Ensure input is safe by
removing or escaping dangerous characters.
3. (preferred) Use safe methods: Use `subprocess.run`
without `shell=True` to safely execute commands, as it
doesn't call a system shell by default. If `shell=True`
is necessary, properly quote and escape all input to prevent
shell injection. This is a secure by default approach.
"
787196492,python.lang.security.audit.subprocess-shell-true.subprocess-shell-true,Code,High,Open,Medium,security,False,,,,,,local_scan/modern-software-dev-assignments/week6,https://github.com/hashjenny/modern-software-dev-assignments,https://github.com/hashjenny/modern-software-dev-assignments/blob/d58707af1529e326f5eff594d1f07e0b44f56e7b/week6/backend/app/routers/notes.py#L97,https://semgrep.dev/orgs/huangxudong717_personal_org/findings/787196492,2026-05-12 02:09:42.043861,2026-05-12 02:09:42.033233,refs/heads/master,,,,"Found 'subprocess' function 'run' with 'shell=True'. This is dangerous because this call will spawn the command using a shell process. Doing so propagates current shell settings and variables, which makes it much easier for a malicious actor to execute commands. Use 'shell=False' instead."
787196491,python.lang.security.audit.dynamic-urllib-use-detected.dynamic-urllib-use-detected,Code,Medium,Open,Low,security,False,,,,,,local_scan/modern-software-dev-assignments/week6,https://github.com/hashjenny/modern-software-dev-assignments,https://github.com/hashjenny/modern-software-dev-assignments/blob/d58707af1529e326f5eff594d1f07e0b44f56e7b/week6/backend/app/routers/notes.py#L109,https://semgrep.dev/orgs/huangxudong717_personal_org/findings/787196491,2026-05-12 02:09:42.043809,2026-05-12 02:09:42.033200,refs/heads/master,,,,"Detected a dynamic value being used with urllib. urllib supports 'file://' schemes, so a dynamic value controlled by a malicious actor may allow them to read arbitrary files. Audit uses of urllib calls to ensure user data cannot control the URLs, or consider using the 'requests' library instead."
